date_key,site_key,region_key,service_key,vendor_key,uptime_minutes,downtime_minutes,avg_latency_ms,packet_loss_pct,availability_pct
202410,71,4,2,1,42804,396,76.14,1.075,99.081
202410,71,4,2,2,43007,193,44.77,0.43,99.552
202410,71,4,2,3,42834,366,19.93,0.669,99.152
202410,71,4,2,4,42834,366,87.53,1.445,99.152
202410,71,4,3,1,42799,401,108.76,1.004,99.07
202410,71,4,3,2,43122,78,31.27,1.364,99.817
202410,71,4,3,3,43162,38,110.2,1.189,99.91
202410,71,4,3,4,42806,394,38.18,1.374,99.086
202410,71,4,4,1,42863,337,51.51,0.123,99.218
202410,71,4,4,2,43026,174,74.15,1.445,99.597
202410,71,4,4,3,43135,65,68.12,0.934,99.848
202410,71,4,4,4,42938,262,28.91,1.308,99.393
202410,72,7,1,1,42994,206,59.67,0.149,99.522
202410,72,7,1,2,43042,158,56.96,0.418,99.632
202410,72,7,1,3,43128,72,34.28,0.797,99.833
202410,72,7,1,4,43095,105,104.15,1.237,99.756
202410,72,7,2,1,43136,64,29.95,1.414,99.852
202410,72,7,2,2,42773,427,41.87,0.172,99.01
202410,72,7,2,3,43157,43,59.51,0.507,99.898
202410,72,7,2,4,42837,363,31.36,0.94,99.159
202410,72,7,3,1,42788,412,77.4,1.173,99.045
202410,72,7,3,2,43015,185,101.79,0.435,99.571
202410,72,7,3,3,42800,400,90.7,1.251,99.073
202410,72,7,3,4,42974,226,101.16,0.714,99.477
202410,72,7,4,1,42850,350,64.81,0.363,99.189
202410,72,7,4,2,42962,238,30.49,0.319,99.448
202410,72,7,4,3,43131,69,27.17,0.375,99.839
202410,72,7,4,4,43177,23,75.48,0.899,99.946
202410,73,4,1,1,43115,85,70.05,0.372,99.803
202410,73,4,1,2,42942,258,94.28,1.315,99.401
202410,73,4,1,3,42881,319,42.51,0.525,99.26
202410,73,4,1,4,43013,187,44.24,1.345,99.566
202410,73,4,2,1,43170,30,86.31,1.457,99.929
202410,73,4,2,2,42887,313,100.59,1.034,99.273
202410,73,4,2,3,42877,323,48.43,0.759,99.25
202410,73,4,2,4,43093,107,106.58,0.969,99.752
202410,73,4,3,1,43065,135,42.7,1.125,99.685
202410,73,4,3,2,43017,183,38.41,1.428,99.575
202410,73,4,3,3,42979,221,98.42,0.812,99.487
202410,73,4,3,4,43151,49,29.83,0.842,99.886
202410,73,4,4,1,42779,421,35.73,0.457,99.024
202410,73,4,4,2,42962,238,101.12,0.727,99.449
202410,73,4,4,3,42999,201,112.03,1.147,99.533
202410,73,4,4,4,42789,411,33.53,0.105,99.048
202410,74,5,1,1,42797,403,50.58,1.105,99.066
202410,74,5,1,2,42869,331,56.19,0.621,99.232
202410,74,5,1,3,43011,189,108.76,1.476,99.561
202410,74,5,1,4,43017,183,68.03,1.039,99.574
202410,74,5,2,1,43043,157,70.01,1.119,99.635
202410,74,5,2,2,42970,230,119.63,0.121,99.467
202410,74,5,2,3,42950,250,56.69,1.167,99.421
202410,74,5,2,4,42847,353,60.58,1.062,99.181
202410,74,5,3,1,43016,184,72.24,0.681,99.573
202410,74,5,3,2,43077,123,82.87,1.318,99.714
202410,74,5,3,3,43069,131,29.74,0.948,99.696
202410,74,5,3,4,42787,413,55.67,0.647,99.042
202410,74,5,4,1,43119,81,33.94,0.983,99.812
202410,74,5,4,2,42847,353,114.61,0.818,99.183
202410,74,5,4,3,43059,141,82.89,0.49,99.673
202410,74,5,4,4,43138,62,80.86,0.79,99.856
202410,75,7,1,1,42985,215,108.52,0.136,99.502
202410,75,7,1,2,42928,272,103.37,0.104,99.37
202410,75,7,1,3,43031,169,57.34,0.347,99.607
202410,75,7,1,4,43019,181,102.26,0.728,99.581
202410,75,7,2,1,42829,371,47.15,1.473,99.139
202410,75,7,2,2,42814,386,31.88,1.486,99.106
202410,75,7,2,3,43131,69,89.25,0.269,99.838
202410,75,7,2,4,42867,333,33.92,0.965,99.229
202410,75,7,3,1,42932,268,20.02,0.472,99.379
202410,75,7,3,2,43122,78,98.58,0.982,99.818
202410,75,7,3,3,42804,396,107.69,0.825,99.081
202410,75,7,3,4,42971,229,113.08,0.063,99.47
202410,75,7,4,1,42997,203,98.08,0.142,99.528
202410,75,7,4,2,42915,285,117.64,0.357,99.339
202410,75,7,4,3,42986,214,93.34,0.616,99.505
202410,75,7,4,4,42936,264,21.64,0.326,99.387
202410,76,3,1,1,43130,70,100.92,0.492,99.837
202410,76,3,1,2,42925,275,61.24,0.552,99.363
202410,76,3,1,3,43037,163,16.35,1.326,99.621
202410,76,3,1,4,42892,308,106.6,0.709,99.286
202410,76,3,2,1,43087,113,101.71,0.487,99.738
202410,76,3,2,2,43031,169,78.78,0.74,99.608
202410,76,3,2,3,42961,239,47.05,0.5,99.446
202410,76,3,2,4,42993,207,18.39,1.404,99.521
202410,76,3,3,1,43035,165,61.56,0.14,99.617
202410,76,3,3,2,43027,173,16.86,1.036,99.599
202410,76,3,3,3,42798,402,83.89,0.639,99.069
202410,76,3,3,4,43040,160,29.54,0.22,99.629
202410,76,3,4,1,42870,330,58.21,0.417,99.235
202410,76,3,4,2,42802,398,49.13,1.073,99.078
202410,76,3,4,3,43008,192,116.15,0.682,99.554
202410,76,3,4,4,42905,295,87.84,0.647,99.316
202410,77,6,1,1,43022,178,114.36,0.774,99.587
202410,77,6,1,2,42973,227,96.39,1.146,99.473
202410,77,6,1,3,42980,220,21.8,1.472,99.49
202410,77,6,1,4,42923,277,48.25,1.473,99.358
202410,77,6,2,1,43126,74,49.67,0.497,99.829
202410,77,6,2,2,43064,136,50.1,0.415,99.685
202410,77,6,2,3,43171,29,74.4,1.156,99.931
202410,77,6,2,4,43061,139,94.33,1.36,99.677
202410,77,6,3,1,42974,226,94.1,1.205,99.476
202410,77,6,3,2,43157,43,89.88,1.344,99.899
202410,77,6,3,3,42808,392,28.24,0.28,99.09
202410,77,6,3,4,42828,372,24.19,0.228,99.138
202410,77,6,4,1,43177,23,43.58,0.743,99.946
202410,77,6,4,2,43106,94,27.42,0.51,99.781
202410,77,6,4,3,42834,366,21.57,1.443,99.151
202410,77,6,4,4,43121,79,107.33,1.31,99.815
202410,78,1,1,1,42832,368,97.42,1.105,99.147
202410,78,1,1,2,43148,52,38.03,0.65,99.879
202410,78,1,1,3,42890,310,42.08,0.996,99.28
202410,78,1,1,4,42836,364,63.8,0.988,99.156
202410,78,1,2,1,42822,378,41.98,1.453,99.124
202410,78,1,2,2,43095,105,86.08,1.291,99.756
202410,78,1,2,3,42774,426,15.64,0.273,99.013
202410,78,1,2,4,42972,228,74.85,0.215,99.47
202410,78,1,3,1,42798,402,101.98,0.723,99.069
202410,78,1,3,2,43176,24,39.08,0.988,99.943
202410,78,1,3,3,43099,101,106.63,0.494,99.764
202410,78,1,3,4,42848,352,38.74,1.017,99.184
202410,78,1,4,1,42983,217,77.89,0.08,99.496
202410,78,1,4,2,42929,271,47.57,1.302,99.371
202410,78,1,4,3,43087,113,60.11,0.964,99.737
202410,78,1,4,4,42788,412,81.91,0.191,99.045
202410,79,4,1,1,43062,138,75.25,0.486,99.678
202410,79,4,1,2,42921,279,24.46,0.518,99.352
202410,79,4,1,3,43165,35,66.05,0.738,99.919
202410,79,4,1,4,43027,173,65.87,0.565,99.598
202410,79,4,2,1,42826,374,81.18,1.136,99.133
202410,79,4,2,2,43147,53,15.32,0.147,99.877
202410,79,4,2,3,43138,62,81.27,1.439,99.854
202410,79,4,2,4,42945,255,58.75,0.549,99.409
202410,79,4,3,1,42827,373,54.76,0.071,99.136
202410,79,4,3,2,42978,222,103.96,0.516,99.484
202410,79,4,3,3,42807,393,117.24,0.237,99.09
202410,79,4,3,4,42985,215,99.96,0.416,99.502
202410,79,4,4,1,43114,86,73.49,0.531,99.799
202410,79,4,4,2,43124,76,80.31,0.942,99.822
202410,79,4,4,3,42975,225,43.85,0.492,99.479
202410,79,4,4,4,42805,395,40.59,0.453,99.084
202410,80,2,1,1,42793,407,26.58,0.442,99.056
202410,80,2,1,2,43046,154,34.34,0.807,99.643
202410,80,2,1,3,42977,223,102.57,0.933,99.483
202410,80,2,1,4,43145,55,80.95,0.087,99.871
202410,80,2,2,1,42925,275,88.4,0.739,99.362
202410,80,2,2,2,42941,259,85.51,0.464,99.398
202410,80,2,2,3,43142,58,58.38,0.965,99.864
202410,80,2,2,4,43172,28,97.48,0.821,99.933
202410,80,2,3,1,43121,79,73.85,0.69,99.816
202410,80,2,3,2,43127,73,17.85,0.641,99.83
202410,80,2,3,3,42909,291,89.98,0.068,99.326
202410,80,2,3,4,43040,160,51.37,0.192,99.628
202410,80,2,4,1,43171,29,37.28,0.556,99.931
202410,80,2,4,2,42853,347,84.51,1.185,99.197
202410,80,2,4,3,43122,78,47.65,0.811,99.818
202410,80,2,4,4,43041,159,81.1,1.088,99.63
202410,81,4,1,1,43084,116,25.23,0.294,99.731
202410,81,4,1,2,43070,130,65.05,0.669,99.698
202410,81,4,1,3,42955,245,54.06,0.907,99.433
202410,81,4,1,4,42901,299,81.87,0.344,99.307
202410,81,4,2,1,43079,121,97.07,0.889,99.72
202410,81,4,2,2,42920,280,16.51,0.226,99.351
202410,81,4,2,3,42801,399,16.07,1.097,99.076
202410,81,4,2,4,43161,39,16.17,0.213,99.908
202410,81,4,3,1,43122,78,87.29,0.637,99.818
202410,81,4,3,2,43176,24,75.23,1.021,99.943
202410,81,4,3,3,43037,163,38.38,0.758,99.621
202410,81,4,3,4,42857,343,68.49,0.095,99.206
202410,81,4,4,1,42925,275,54.08,0.473,99.363
202410,81,4,4,2,42801,399,95.95,0.66,99.075
202410,81,4,4,3,43103,97,102.75,0.36,99.773
202410,81,4,4,4,42941,259,90.7,0.774,99.4
202410,82,2,1,1,43119,81,75.01,0.963,99.812
202410,82,2,1,2,43091,109,27.83,0.897,99.748
202410,82,2,1,3,42804,396,42.36,0.358,99.081
202410,82,2,1,4,43001,199,103.61,0.243,99.539
202410,82,2,2,1,43084,116,30.02,0.325,99.73
202410,82,2,2,2,43145,55,16.02,0.336,99.871
202410,82,2,2,3,42857,343,44.6,0.577,99.205
202410,82,2,2,4,42811,389,64.19,0.629,99.098
202410,82,2,3,1,43025,175,106.09,0.482,99.594
202410,82,2,3,2,42993,207,53.99,0.108,99.519
202410,82,2,3,3,43105,95,81.59,0.053,99.78
202410,82,2,3,4,42871,329,47.44,1.227,99.237
202410,82,2,4,1,43081,119,56.6,0.278,99.723
202410,82,2,4,2,42927,273,100.07,0.706,99.367
202410,82,2,4,3,42816,384,19.05,0.533,99.11
202410,82,2,4,4,42829,371,93.23,0.454,99.141
202410,83,6,1,1,43129,71,79.82,0.621,99.834
202410,83,6,1,2,43019,181,45.99,0.255,99.58
202410,83,6,1,3,43164,36,74.13,0.061,99.916
202410,83,6,1,4,42896,304,31.75,0.424,99.295
202410,83,6,2,1,42791,409,40.73,1.04,99.053
202410,83,6,2,2,43105,95,51.48,0.808,99.78
202410,83,6,2,3,42786,414,24.53,0.85,99.04
202410,83,6,2,4,43113,87,24.24,0.657,99.799
202410,83,6,3,1,43167,33,92.57,0.337,99.922
202410,83,6,3,2,42886,314,114.53,0.37,99.271
202410,83,6,3,3,42949,251,52.34,0.761,99.419
202410,83,6,3,4,42866,334,85.18,0.39,99.225
202410,83,6,4,1,43016,184,52.57,0.415,99.572
202410,83,6,4,2,43054,146,116.35,1.311,99.66
202410,83,6,4,3,42804,396,62.71,1.057,99.082
202410,83,6,4,4,42999,201,91.27,1.464,99.534
202410,84,6,1,1,42909,291,95.94,0.186,99.325
202410,84,6,1,2,43125,75,96.74,0.805,99.826
202410,84,6,1,3,43105,95,85.0,0.851,99.78
202410,84,6,1,4,43157,43,28.68,1.49,99.899
202410,84,6,2,1,42832,368,65.42,0.386,99.147
202410,84,6,2,2,42880,320,81.34,0.1,99.258
202410,84,6,2,3,43155,45,44.36,0.445,99.894
202410,84,6,2,4,43123,77,95.31,1.024,99.82
202410,84,6,3,1,42829,371,95.81,0.573,99.139
202410,84,6,3,2,43176,24,85.48,1.262,99.944
202410,84,6,3,3,43070,130,77.4,1.089,99.697
202410,84,6,3,4,43014,186,20.38,0.551,99.568
202410,84,6,4,1,42898,302,89.97,0.885,99.301
202410,84,6,4,2,43019,181,103.93,0.812,99.58
202410,84,6,4,3,42858,342,16.31,0.281,99.207
202410,84,6,4,4,42781,419,39.89,0.971,99.029
202410,85,6,1,1,42831,369,23.6,1.458,99.144
202410,85,6,1,2,43178,22,81.89,0.207,99.947
202410,85,6,1,3,43106,94,71.62,0.314,99.78
202410,85,6,1,4,43005,195,19.14,1.46,99.547
202410,85,6,2,1,43107,93,42.38,0.657,99.785
202410,85,6,2,2,42931,269,105.46,0.564,99.376
202410,85,6,2,3,42788,412,37.54,0.363,99.046
202410,85,6,2,4,43158,42,112.03,0.486,99.902
202410,85,6,3,1,42770,430,69.28,1.206,99.003
202410,85,6,3,2,42879,321,61.1,0.301,99.255
202410,85,6,3,3,42903,297,94.68,0.671,99.311
202410,85,6,3,4,42952,248,97.9,1.156,99.425
202410,85,6,4,1,42845,355,58.6,1.281,99.178
202410,85,6,4,2,42956,244,84.49,0.494,99.434
202410,85,6,4,3,42793,407,32.31,0.632,99.057
202410,85,6,4,4,42914,286,109.04,0.841,99.336
202410,86,2,1,1,43026,174,87.31,0.821,99.596
202410,86,2,1,2,43084,116,97.23,0.56,99.731
202410,86,2,1,3,42803,397,118.57,0.982,99.081
202410,86,2,1,4,43059,141,94.45,0.939,99.673
202410,86,2,2,1,42962,238,118.39,1.105,99.447
202410,86,2,2,2,43116,84,61.17,1.362,99.804
202410,86,2,2,3,43069,131,93.34,0.176,99.696
202410,86,2,2,4,43022,178,50.2,1.02,99.587
202410,86,2,3,1,43002,198,26.67,0.818,99.54
202410,86,2,3,2,42954,246,96.53,0.779,99.429
202410,86,2,3,3,42966,234,90.55,1.019,99.457
202410,86,2,3,4,43176,24,51.96,1.048,99.942
202410,86,2,4,1,42837,363,99.48,1.19,99.159
202410,86,2,4,2,43066,134,27.5,1.482,99.69
202410,86,2,4,3,43155,45,53.86,0.887,99.895
202410,86,2,4,4,43133,67,66.94,0.919,99.844
202410,87,4,1,1,43016,184,83.17,0.884,99.573
202410,87,4,1,2,42935,265,71.65,1.314,99.386
202410,87,4,1,3,43123,77,96.12,0.65,99.821
202410,87,4,1,4,43091,109,55.72,1.013,99.747
202410,87,4,2,1,43001,199,46.5,0.707,99.539
202410,87,4,2,2,43109,91,110.84,0.348,99.789
202410,87,4,2,3,42956,244,60.52,0.759,99.433
202410,87,4,2,4,43169,31,69.47,1.254,99.928
202410,87,4,3,1,43041,159,26.26,1.059,99.631
202410,87,4,3,2,43034,166,94.64,0.158,99.615
202410,87,4,3,3,42868,332,95.78,0.587,99.229
202410,87,4,3,4,43142,58,69.36,0.051,99.865
202410,87,4,4,1,43055,145,68.91,0.51,99.664
202410,87,4,4,2,42777,423,35.87,0.284,99.019
202410,87,4,4,3,43008,192,95.8,0.39,99.554
202410,87,4,4,4,43055,145,109.48,0.951,99.663
202410,88,6,1,1,43087,113,36.44,0.159,99.737
202410,88,6,1,2,42918,282,89.45,1.045,99.347
202410,88,6,1,3,43160,40,81.15,0.646,99.907
202410,88,6,1,4,43096,104,31.07,1.229,99.757
202410,88,6,2,1,42919,281,31.17,0.285,99.348
202410,88,6,2,2,43172,28,80.44,0.303,99.934
202410,88,6,2,3,42879,321,54.07,0.131,99.255
202410,88,6,2,4,42813,387,94.98,1.191,99.103
202410,88,6,3,1,43174,26,22.1,1.339,99.939
202410,88,6,3,2,42899,301,49.42,0.235,99.301
202410,88,6,3,3,43173,27,118.0,1.304,99.937
202410,88,6,3,4,42806,394,103.37,0.97,99.086
202410,88,6,4,1,42821,379,42.48,1.049,99.122
202410,88,6,4,2,43098,102,104.05,0.839,99.763
202410,88,6,4,3,42988,212,86.84,1.178,99.508
202410,88,6,4,4,42839,361,92.68,0.545,99.162
202410,89,5,1,1,42926,274,23.16,0.903,99.365
202410,89,5,1,2,42807,393,110.88,0.95,99.089
202410,89,5,1,3,43175,25,40.79,1.035,99.941
202410,89,5,1,4,43164,36,46.35,0.19,99.916
202410,89,5,2,1,43029,171,53.44,0.446,99.602
202410,89,5,2,2,43176,24,94.18,0.754,99.944
202410,89,5,2,3,42789,411,35.12,0.483,99.048
202410,89,5,2,4,42968,232,67.21,0.086,99.463
202410,89,5,3,1,43156,44,71.99,0.079,99.896
202410,89,5,3,2,43056,144,22.49,1.096,99.666
202410,89,5,3,3,43056,144,118.42,0.546,99.666
202410,89,5,3,4,42828,372,24.65,0.154,99.137
202410,89,5,4,1,43101,99,90.45,1.465,99.77
202410,89,5,4,2,42895,305,99.33,0.185,99.294
202410,89,5,4,3,43139,61,20.44,1.192,99.859
202410,89,5,4,4,42895,305,34.03,1.072,99.292
202410,90,7,1,1,43136,64,95.23,0.504,99.851
202410,90,7,1,2,42914,286,34.88,1.245,99.336
202410,90,7,1,3,42812,388,109.84,0.922,99.102
202410,90,7,1,4,43010,190,102.97,1.018,99.559
202410,90,7,2,1,42893,307,51.7,0.301,99.289
202410,90,7,2,2,42959,241,26.57,0.997,99.441
202410,90,7,2,3,42838,362,105.71,1.066,99.161
202410,90,7,2,4,43134,66,24.14,1.208,99.847
202410,90,7,3,1,43130,70,19.68,1.499,99.837
202410,90,7,3,2,42892,308,37.23,0.652,99.286
202410,90,7,3,3,42772,428,108.02,0.439,99.008
202410,90,7,3,4,42983,217,80.47,1.197,99.496
202410,90,7,4,1,42871,329,90.3,0.221,99.238
202410,90,7,4,2,43058,142,111.53,0.173,99.669
202410,90,7,4,3,42816,384,73.51,0.117,99.111
202410,90,7,4,4,42845,355,34.97,0.748,99.178
202410,91,2,1,1,42870,330,64.93,0.806,99.236
202410,91,2,1,2,43068,132,114.33,0.78,99.694
202410,91,2,1,3,42914,286,42.16,0.97,99.337
202410,91,2,1,4,43155,45,95.29,0.349,99.896
202410,91,2,2,1,43135,65,92.23,0.236,99.849
202410,91,2,2,2,43061,139,45.38,0.763,99.677
202410,91,2,2,3,42892,308,23.83,1.164,99.285
202410,91,2,2,4,43109,91,39.36,0.397,99.787
202410,91,2,3,1,42945,255,100.2,0.162,99.408
202410,91,2,3,2,43100,100,111.89,0.864,99.768
202410,91,2,3,3,42793,407,43.3,0.212,99.057
202410,91,2,3,4,42875,325,100.24,0.131,99.246
202410,91,2,4,1,42885,315,69.28,1.317,99.27
202410,91,2,4,2,42871,329,96.72,0.896,99.237
202410,91,2,4,3,43046,154,105.49,0.088,99.643
202410,91,2,4,4,42986,214,93.46,1.333,99.503
202410,92,2,1,1,42823,377,50.85,0.164,99.126
202410,92,2,1,2,43111,89,105.02,0.751,99.793
202410,92,2,1,3,42777,423,25.73,0.955,99.02
202410,92,2,1,4,43172,28,103.08,1.207,99.933
202410,92,2,2,1,42940,260,118.45,1.246,99.397
202410,92,2,2,2,42906,294,93.59,0.677,99.319
202410,92,2,2,3,43040,160,116.86,0.407,99.627
202410,92,2,2,4,43095,105,76.99,1.427,99.755
202410,92,2,3,1,42824,376,90.57,0.104,99.128
202410,92,2,3,2,42870,330,48.69,0.677,99.234
202410,92,2,3,3,43165,35,22.1,0.295,99.917
202410,92,2,3,4,42852,348,59.52,0.138,99.193
202410,92,2,4,1,43165,35,73.78,1.229,99.917
202410,92,2,4,2,43086,114,84.39,1.361,99.734
202410,92,2,4,3,43139,61,28.42,1.358,99.857
202410,92,2,4,4,42984,216,43.15,0.932,99.498
202410,93,4,1,1,42884,316,65.3,1.234,99.267
202410,93,4,1,2,42782,418,34.22,1.437,99.031
202410,93,4,1,3,42951,249,46.85,1.389,99.423
202410,93,4,1,4,43142,58,19.65,0.576,99.866
202410,93,4,2,1,43143,57,33.88,0.888,99.867
202410,93,4,2,2,42900,300,92.34,0.279,99.305
202410,93,4,2,3,43013,187,15.0,0.416,99.566
202410,93,4,2,4,42835,365,37.03,1.298,99.154
202410,93,4,3,1,43144,56,94.28,0.906,99.869
202410,93,4,3,2,42863,337,43.85,0.499,99.219
202410,93,4,3,3,43087,113,41.55,1.461,99.738
202410,93,4,3,4,43095,105,119.97,0.716,99.757
202410,93,4,4,1,43010,190,44.44,0.925,99.56
202410,93,4,4,2,43168,32,18.19,0.469,99.925
202410,93,4,4,3,42884,316,118.15,0.242,99.267
202410,93,4,4,4,43102,98,43.83,1.298,99.772
202410,94,2,1,1,42969,231,40.44,1.079,99.463
202410,94,2,1,2,43114,86,64.36,1.085,99.8
202410,94,2,1,3,42843,357,113.45,0.19,99.173
202410,94,2,1,4,42860,340,45.28,0.271,99.211
202410,94,2,2,1,42935,265,63.06,0.802,99.386
202410,94,2,2,2,42785,415,38.01,1.221,99.039
202410,94,2,2,3,43101,99,49.65,0.719,99.77
202410,94,2,2,4,42844,356,101.32,1.437,99.174
202410,94,2,3,1,42888,312,97.1,0.561,99.277
202410,94,2,3,2,42770,430,77.97,0.645,99.003
202410,94,2,3,3,43080,120,93.62,1.422,99.721
202410,94,2,3,4,42948,252,65.66,0.631,99.416
202410,94,2,4,1,42890,310,81.97,1.251,99.282
202410,94,2,4,2,42833,367,118.09,1.042,99.15
202410,94,2,4,3,43089,111,119.88,0.781,99.741
202410,94,2,4,4,42798,402,97.98,1.313,99.068
202410,95,2,1,1,42835,365,17.53,0.247,99.154
202410,95,2,1,2,42901,299,112.05,0.054,99.308
202410,95,2,1,3,43098,102,104.76,1.226,99.764
202410,95,2,1,4,42802,398,86.31,1.433,99.078
202410,95,2,2,1,42818,382,18.33,1.317,99.114
202410,95,2,2,2,43033,167,82.88,1.448,99.613
202410,95,2,2,3,43084,116,56.73,0.682,99.731
202410,95,2,2,4,42828,372,46.93,0.696,99.137
202410,95,2,3,1,42876,324,111.17,0.067,99.248
202410,95,2,3,2,43009,191,96.02,1.112,99.558
202410,95,2,3,3,43033,167,58.09,1.382,99.612
202410,95,2,3,4,42903,297,93.76,1.394,99.312
202410,95,2,4,1,42821,379,114.44,1.175,99.122
202410,95,2,4,2,43022,178,54.21,1.361,99.586
202410,95,2,4,3,42787,413,60.34,1.147,99.042
202410,95,2,4,4,43101,99,36.24,0.119,99.771
202410,96,6,1,1,43098,102,59.3,0.258,99.763
202410,96,6,1,2,42804,396,82.27,0.895,99.081
202410,96,6,1,3,43119,81,18.31,1.309,99.811
202410,96,6,1,4,43133,67,61.86,0.161,99.843
202410,96,6,2,1,43157,43,22.56,0.906,99.899
202410,96,6,2,2,42971,229,102.68,0.779,99.468
202410,96,6,2,3,42961,239,107.47,1.448,99.446
202410,96,6,2,4,42994,206,62.75,1.255,99.522
202410,96,6,3,1,43110,90,48.54,0.886,99.79
202410,96,6,3,2,42832,368,81.73,1.259,99.146
202410,96,6,3,3,42845,355,48.92,0.701,99.178
202410,96,6,3,4,43115,85,91.79,0.509,99.803
202410,96,6,4,1,42868,332,88.05,0.746,99.231
202410,96,6,4,2,43012,188,83.11,0.86,99.564
202410,96,6,4,3,43020,180,108.19,1.309,99.582
202410,96,6,4,4,42830,370,76.58,0.687,99.142
202410,97,4,1,1,42886,314,81.27,0.791,99.271
202410,97,4,1,2,43087,113,24.81,0.489,99.736
202410,97,4,1,3,42779,421,93.33,1.373,99.024
202410,97,4,1,4,43010,190,79.78,0.117,99.558
202410,97,4,2,1,42975,225,70.32,0.107,99.479
202410,97,4,2,2,43090,110,44.22,1.099,99.743
202410,97,4,2,3,42934,266,119.54,0.358,99.383
202410,97,4,2,4,42792,408,117.89,0.404,99.055
202410,97,4,3,1,43029,171,54.33,0.977,99.604
202410,97,4,3,2,43013,187,89.26,0.077,99.566
202410,97,4,3,3,43112,88,65.26,0.802,99.794
202410,97,4,3,4,42937,263,118.89,1.212,99.39
202410,97,4,4,1,42896,304,97.22,0.684,99.296
202410,97,4,4,2,43126,74,18.24,0.565,99.827
202410,97,4,4,3,42945,255,93.15,0.314,99.408
202410,97,4,4,4,42886,314,91.01,0.161,99.272
202410,98,6,1,1,42851,349,94.1,1.32,99.191
202410,98,6,1,2,43068,132,70.35,0.194,99.692
202410,98,6,1,3,43108,92,28.02,0.608,99.786
202410,98,6,1,4,42789,411,89.52,0.78,99.048
202410,98,6,2,1,43141,59,29.57,1.238,99.862
202410,98,6,2,2,42978,222,53.44,0.983,99.485
202410,98,6,2,3,43093,107,61.23,0.388,99.751
202410,98,6,2,4,43144,56,47.86,1.497,99.87
202410,98,6,3,1,43083,117,87.22,0.068,99.729
202410,98,6,3,2,42953,247,67.76,0.596,99.426
202410,98,6,3,3,42830,370,53.58,0.159,99.142
202410,98,6,3,4,42888,312,23.79,1.141,99.276
202410,98,6,4,1,43044,156,113.69,0.601,99.638
202410,98,6,4,2,43091,109,76.7,0.987,99.747
202410,98,6,4,3,42993,207,96.81,0.111,99.52
202410,98,6,4,4,42802,398,25.07,0.469,99.076
202410,99,7,1,1,43011,189,82.79,1.083,99.562
202410,99,7,1,2,42884,316,83.27,0.221,99.267
202410,99,7,1,3,42773,427,87.94,1.088,99.009
202410,99,7,1,4,43024,176,42.18,1.395,99.591
202410,99,7,2,1,43128,72,69.13,1.484,99.832
202410,99,7,2,2,42891,309,66.57,1.395,99.284
202410,99,7,2,3,42958,242,64.46,0.165,99.439
202410,99,7,2,4,42855,345,31.58,0.87,99.201
202410,99,7,3,1,42899,301,23.09,0.789,99.303
202410,99,7,3,2,43043,157,92.34,1.264,99.636
202410,99,7,3,3,42966,234,56.01,1.042,99.458
202410,99,7,3,4,42774,426,81.52,0.638,99.013
202410,99,7,4,1,42954,246,46.11,0.235,99.43
202410,99,7,4,2,42933,267,47.36,1.442,99.381
202410,99,7,4,3,43156,44,82.61,1.36,99.896
202410,99,7,4,4,43077,123,51.32,0.926,99.714
202410,100,7,1,1,42859,341,87.16,0.115,99.209
202410,100,7,1,2,43110,90,76.24,0.135,99.79
202410,100,7,1,3,43126,74,107.16,1.287,99.828
202410,100,7,1,4,43086,114,86.18,0.626,99.736
202410,100,7,2,1,42824,376,45.32,0.553,99.13
202410,100,7,2,2,42915,285,74.38,0.352,99.34
202410,100,7,2,3,42846,354,90.28,0.061,99.18
202410,100,7,2,4,42830,370,60.67,0.266,99.142
202410,100,7,3,1,43162,38,85.36,0.678,99.912
202410,100,7,3,2,42815,385,55.44,0.993,99.107
202410,100,7,3,3,43166,34,64.63,1.054,99.92
202410,100,7,3,4,42849,351,80.48,0.397,99.186
202410,100,7,4,1,42850,350,68.47,0.357,99.188
202410,100,7,4,2,43065,135,113.42,0.621,99.685
202410,100,7,4,3,42901,299,33.47,0.616,99.306
202410,100,7,4,4,42998,202,54.16,0.953,99.532
202410,101,6,1,1,43040,160,25.27,1.062,99.629
202410,101,6,1,2,43138,62,17.76,0.849,99.855
202410,101,6,1,3,43016,184,89.53,0.609,99.574
202410,101,6,1,4,43104,96,71.69,0.643,99.778
202410,101,6,2,1,43064,136,112.37,1.227,99.683
202410,101,6,2,2,43150,50,42.92,0.222,99.884
202410,101,6,2,3,42988,212,19.67,1.028,99.508
202410,101,6,2,4,42867,333,62.71,1.001,99.228
202410,101,6,3,1,42967,233,39.79,1.327,99.459
202410,101,6,3,2,43082,118,78.11,1.063,99.726
202410,101,6,3,3,42939,261,54.47,0.282,99.395
202410,101,6,3,4,43098,102,55.01,1.054,99.763
202410,101,6,4,1,42892,308,98.58,0.203,99.285
202410,101,6,4,2,43025,175,99.8,1.007,99.594
202410,101,6,4,3,43054,146,70.23,0.861,99.661
202410,101,6,4,4,42796,404,41.33,1.097,99.063
202410,102,7,1,1,43157,43,71.89,1.102,99.898
202410,102,7,1,2,43049,151,119.94,1.203,99.649
202410,102,7,1,3,43026,174,27.09,0.576,99.596
202410,102,7,1,4,42871,329,104.64,0.697,99.238
202410,102,7,2,1,42988,212,116.31,1.263,99.509
